src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
technology,tecnología,noun,noun,4299488000.0,3339565000.0,1,1,no_conflicts,False,10,10,3.24,5.09,act,49762.5925926,38652.372685,49,34
telephone,teléfono,noun,noun,691657000.0,482732100.0,2,3,gender_number_forms,True,9,8,4.96,4.41,artifact,8005.2893519,5587.177083,315,1769
television,televisión,noun,noun,579601500.0,489659700.0,2,1,gender_number_forms,True,10,10,4.83,4.79,communication,6708.3506944,5667.357639,494,1400
temperature,temperatura,noun,noun,586054400.0,1017288000.0,1,1,no_conflicts,False,11,11,3.71,4.64,attribute,6783.037037,11774.166667,202,92
ten,diez,noun,noun,1470757000.0,1171925000.0,1,1,no_conflicts,True,3,4,3.39,5.05,quantity,17022.650463,13563.946759,419,556
term,plazo,noun,noun,590053600.0,454078800.0,3,1,gender_number_forms,False,4,5,2.82,5.23,communication,6829.3240741,5255.541667,129,1587
text,texto,noun,noun,3625207000.0,1958601000.0,2,1,gender_number_forms,False,4,5,4.93,5.01,communication,41958.4143519,22668.993056,87,280
than,que,conj,conj,248657600.0,140116200.0,2,2,no_conflicts,True,4,3,1.69,6.13,quantity,2877.9814815,1621.715278,2212,8494
thank,gracias,verb,verb,1144298000.0,525635700.0,2,1,verb_forms,True,5,7,3.0,5.48,communication,13244.1898148,6083.746528,1320,8994
thanks,gracias,noun,noun,843982300.0,525635700.0,1,1,no_conflicts,True,6,7,2.15,5.43,communication,9768.3136574,6083.746528,6564,8994
that,que,conj,conj,31599000.0,140116200.0,6,2,no_conflicts,True,4,3,1.54,7.01,all,365.7291667,1621.715278,10579,8494
the,el,det,det,4047777.0,144001100.0,1,4,gender_number_forms,False,3,2,1.43,7.73,all,46.8492708,1666.679398,23575,64451
theater,teatro,noun,noun,569357300.0,2174245000.0,2,1,gender_number_forms,False,7,6,4.92,4.35,artifact,6589.7835648,25164.872685,141,311
theme,tema,noun,noun,3813263000.0,403079600.0,1,3,gender_number_forms,True,5,4,2.72,4.62,communication,44134.9884259,4665.273148,56,40
then,entonces,adv,adv,880939100.0,585004300.0,1,1,no_conflicts,True,4,8,1.44,6.07,all,10196.0543981,6770.883102,515,548
theory,teoría,noun,noun,5482160000.0,3305537000.0,1,1,no_conflicts,False,6,6,1.47,4.88,cognition,63450.9259259,38258.530093,51,35
there,allí,adv,adv,28649810.0,20730260.0,1,1,no_conflicts,False,5,4,2.2,6.31,all,331.5950231,239.933565,4090,899
thing,cosa,noun,noun,588958500.0,675233700.0,3,3,gender_number_forms,False,5,4,3.17,5.72,state,6816.6493056,7815.204861,545,386
this,este,det,det,118050900.0,378363200.0,4,8,gender_number_forms,True,4,4,2.14,6.82,all,1366.3298611,4379.203704,4826,4512
this,éste,det,pron,118050900.0,662726500.0,4,3,gender_number_forms,True,4,4,2.14,6.82,all,1366.3298611,7670.445602,4826,579
though,aunque,conj,conj,3687359.0,45589480.0,1,1,no_conflicts,False,6,6,1.2,5.5,all,42.6777662,527.656019,2163,2662
thought,idea,noun,noun,,2443353000.0,1,3,gender_number_forms,True,7,4,1.97,5.59,cognition,1685531.25,28279.548611,1,443
thought,pensamiento,noun,noun,,1697550000.0,1,1,no_conflicts,True,7,11,1.97,5.59,cognition,1685531.25,19647.569444,1,39
thousand,mil,noun,noun,193042200.0,581327300.0,1,2,gender_number_forms,False,8,3,3.08,4.64,quantity,2234.2847222,6728.325231,224,490
three,tres,noun,noun,501054500.0,978979900.0,1,1,no_conflicts,False,5,4,3.62,5.78,quantity,5799.2418981,11330.78588,1304,1017
thursday,jueves,noun,noun,21299350.0,785234100.0,2,1,gender_number_forms,False,8,6,3.03,4.62,time,246.5202546,9088.357639,2114,1746
time,tiempo,noun,noun,47949520.0,1003980000.0,5,3,gender_number_forms,True,4,6,3.07,6.29,Tops,554.9712963,11620.138889,2421,1453
tired,cansado,adj,adj,491666300.0,1184564000.0,1,4,gender_number_forms,False,5,7,3.0,4.71,all,5690.5821759,13710.231481,1793,2967
title,título,noun,noun,963641300.0,1048582000.0,2,3,gender_number_forms,False,5,6,3.32,5.1,communication,11153.255787,12136.365741,39,43
to,a,prep,prep,4574543.0,65571910.0,1,3,no_conflicts,True,2,1,1.55,7.43,all,52.9460995,758.934144,12599,133809
today,hoy,adv,adv,204960300.0,438047100.0,1,1,no_conflicts,False,5,3,2.57,5.55,all,2372.2256944,5069.989583,2913,6215
tomato,tomate,noun,noun,26632850.0,504648300.0,1,1,no_conflicts,False,6,6,5.0,3.85,food,308.2505787,5840.836806,12712,10593
tomorrow,mañana,adv,adv,533821400.0,628452100.0,1,2,no_conflicts,True,8,6,2.04,5.02,all,6178.4884259,7273.751157,1764,3838
tone,tono,noun,noun,2200632.0,9164323000.0,1,1,no_conflicts,False,4,4,3.07,4.49,communication,25.4702778,106068.553241,262,40
tongue,lengua,noun,noun,991331100.0,534937300.0,2,1,gender_number_forms,False,6,6,4.93,4.37,body,11473.7395833,6191.403935,99,37
too,demasiado,adv,adv,466568700.0,159357000.0,2,1,no_conflicts,True,3,9,1.7,5.95,all,5400.1006944,1844.409722,1275,828
too,también,adv,adv,466568700.0,642723200.0,2,1,no_conflicts,True,3,7,1.7,5.95,all,5400.1006944,7438.925926,1275,977
tooth,diente,noun,noun,35674870.0,381447500.0,2,1,gender_number_forms,False,5,6,4.89,4.08,body,412.903588,4414.90162,97,66
total,total,adj,adj,1245495000.0,5013914000.0,1,1,no_conflicts,False,5,5,2.8,5.21,all,14415.4513889,58031.412037,464,464
towards,hacia,prep,prep,52174050.0,10556100.0,1,1,no_conflicts,False,7,5,2.79,5.06,all,603.8663194,122.177083,1750,2585
tower,torre,noun,noun,124763700.0,551284400.0,2,3,gender_number_forms,False,5,5,4.76,4.5,artifact,1444.0243056,6380.606481,390,232
town,ciudad,noun,noun,602013300.0,731712000.0,2,3,gender_number_forms,True,4,6,4.64,5.24,location,6967.7465278,8468.888889,268,805
town,municipio,noun,noun,602013300.0,1152670000.0,2,1,gender_number_forms,True,4,9,4.64,5.24,location,6967.7465278,13341.087963,268,236
town,pueblo,noun,noun,602013300.0,1587124000.0,2,2,gender_number_forms,True,4,6,4.64,5.24,location,6967.7465278,18369.490741,268,333
trade,comercio,noun,noun,1416978000.0,2424740000.0,2,1,gender_number_forms,False,5,8,3.08,5.12,act,16400.2083333,28064.12037,71,40
tradition,tradición,noun,noun,3472061000.0,7347267000.0,2,1,gender_number_forms,False,9,9,1.69,4.5,cognition,40185.8912037,85037.8125,54,38
traditional,tradicional,adj,adj,595775300.0,1284663000.0,1,3,gender_number_forms,False,11,11,1.76,4.84,all,6895.5474537,14868.784722,578,527
traffic,tráfico,noun,noun,2164715000.0,106503700.0,2,1,gender_number_forms,False,7,7,4.67,4.85,group,25054.5717593,1232.681713,68,61
train,tren,noun,noun,77153820.0,1137716000.0,3,1,gender_number_forms,False,5,4,4.79,4.96,artifact,892.9840278,13168.009259,1120,550
transport,transporte,noun,noun,16513410.0,1157973000.0,1,1,no_conflicts,True,9,10,3.5,4.68,artifact,191.1274306,13402.465278,398,32
transportation,transporte,noun,noun,12718610.0,1157973000.0,2,1,gender_number_forms,True,14,10,3.89,4.57,artifact,147.2061343,13402.465278,459,32
travel,viaje,verb,noun,1842151000.0,96980300.0,2,1,verb_forms,True,6,5,3.67,5.0,motion,21321.1921296,1122.457176,6,45
treatment,tratamiento,noun,noun,875470400.0,5543715000.0,2,1,gender_number_forms,False,9,11,2.93,5.01,act,10132.7592593,64163.368056,110,34
tree,árbol,noun,noun,366323800.0,636277300.0,3,3,gender_number_forms,False,4,5,5.0,4.85,plant,4239.8587963,7364.320602,110,104
trend,tendencia,noun,noun,5436709000.0,4509134000.0,2,1,gender_number_forms,False,5,9,2.42,4.51,cognition,62924.8726852,52189.050926,62,40
trip,viaje,noun,noun,6958850.0,96980300.0,2,1,gender_number_forms,True,4,5,3.71,4.9,act,80.5422454,1122.457176,551,45
true,verdadero,adj,adj,574389300.0,590559600.0,1,1,no_conflicts,False,4,9,1.7,5.4,all,6648.0243056,6835.180556,249,585
truth,verdad,noun,noun,4150968000.0,1175713000.0,2,1,gender_number_forms,False,5,6,1.96,5.05,cognition,48043.6111111,13607.789352,57,103
tuesday,martes,noun,noun,28459200.0,621389200.0,2,1,gender_number_forms,False,7,6,3.29,4.63,time,329.3888889,7192.00463,3221,2447
turtle,tortuga,noun,noun,11665080.0,123297800.0,2,2,gender_number_forms,False,6,7,5.0,3.91,artifact,135.0125,1427.05787,19972,20200
tv,televisión,noun,noun,556444600.0,489659700.0,1,1,no_conflicts,True,2,10,5.0,5.2,communication,6440.3310185,5667.357639,400,1400
two,dos,noun,noun,243012200.0,359191700.0,1,1,no_conflicts,False,3,3,4.18,6.1,quantity,2812.6412037,4157.311343,2311,2023
type,tipo,noun,noun,1111905000.0,2143631000.0,2,3,gender_number_forms,False,4,4,3.3,5.27,cognition,12869.2708333,24810.543981,188,75
uncle,tío,noun,noun,8116348.0,65811030.0,2,1,gender_number_forms,False,5,3,4.24,4.45,person,93.939213,761.701736,3146,2601
under,bajo,prep,prep,476747100.0,477852600.0,1,4,no_conflicts,True,5,4,3.45,5.73,all,5517.90625,5530.701389,1418,2442
under,en,prep,prep,476747100.0,106739300.0,1,1,no_conflicts,True,5,2,3.45,5.73,all,5517.90625,1235.408565,1418,10704
understand,comprender,verb,verb,1804959000.0,1747163000.0,2,2,verb_forms,False,10,10,2.28,5.37,cognition,20890.7291667,20221.793981,222,97
union,unión,noun,noun,885499800.0,8309657000.0,2,1,gender_number_forms,True,5,5,3.38,5.08,group,10248.8402778,96176.585648,139,55
unit,unidad,noun,noun,609925200.0,13782780000.0,1,1,no_conflicts,False,4,6,3.77,4.95,quantity,7059.3194444,159522.916667,55,57
universe,mundo,noun,noun,1919357000.0,1154732000.0,2,1,gender_number_forms,True,8,5,3.85,4.59,object,22214.7800926,13364.953704,80,105
universe,universo,noun,noun,1919357000.0,1498686000.0,2,1,gender_number_forms,True,8,8,3.85,4.59,object,22214.7800926,17345.902778,80,58
university,universidad,noun,noun,16648560.0,920106900.0,3,3,gender_number_forms,True,10,11,4.65,5.39,group,192.6916667,10649.385417,247,279
until,hasta,prep,prep,83377970.0,474941500.0,1,1,no_conflicts,False,5,5,1.33,5.61,time,965.0228009,5497.008102,2728,4507
urban,urbano,adj,adj,339701400.0,8109721000.0,1,1,no_conflicts,False,5,6,3.43,4.65,pert,3931.7291667,93862.511574,525,45
use,empleo,noun,noun,105470900.0,596257000.0,8,1,gender_number_forms,True,3,6,2.78,5.81,act,1220.7280093,6901.122685,4435,1089
user,usuario,noun,noun,26026380.0,595279700.0,1,1,no_conflicts,False,4,7,3.16,4.69,person,301.23125,6889.811343,1257,943
usually,normalmente,adv,adv,1138319000.0,986340700.0,1,1,no_conflicts,True,7,11,2.04,5.15,all,13174.9884259,11415.980324,309,311
value,valor,noun,noun,529281500.0,3027391000.0,2,3,gender_number_forms,False,5,5,1.62,5.15,cognition,6125.943287,35039.247685,142,79
vehicle,vehículo,noun,noun,7450960.0,767521600.0,1,1,no_conflicts,False,7,8,4.64,4.76,artifact,86.237963,8883.351852,567,226
version,versión,noun,noun,1180391000.0,3200218000.0,2,1,gender_number_forms,True,7,7,1.7,5.07,communication,13661.9328704,37039.560185,129,60
very,muy,adv,adv,503587800.0,417427000.0,2,1,no_conflicts,False,4,3,1.43,6.0,all,5828.5625,4831.331019,2107,3573
victim,víctima,noun,noun,10271930.0,392967100.0,3,3,gender_number_forms,False,6,7,3.59,4.56,person,118.8880787,4548.230324,393,319
view,ver,noun,verb,2358596000.0,874621400.0,2,22,gender_number_forms,True,4,3,3.21,5.19,cognition,27298.5648148,10122.93287,110,18814
village,pueblo,noun,noun,17875370.0,1587124000.0,2,2,gender_number_forms,True,7,6,4.89,4.82,group,206.8908565,18369.490741,313,333
violence,violencia,noun,noun,1603772000.0,225594300.0,1,1,no_conflicts,False,8,9,3.07,4.75,act,18562.1759259,2611.045139,68,46
violin,violín,noun,noun,24789170.0,588722800.0,2,1,gender_number_forms,False,6,6,4.96,3.74,artifact,286.9116898,6813.921296,440,959
virus,virus,noun,noun,417420100.0,2972510000.0,2,1,gender_number_forms,False,5,5,3.48,4.42,animal,4831.2511574,34404.050926,126,126
vision,visión,noun,noun,302134700.0,860353600.0,2,1,gender_number_forms,True,6,6,3.39,4.63,cognition,3496.9293981,9957.796296,116,51
voice,voz,noun,noun,2118464000.0,723803500.0,2,3,gender_number_forms,False,5,3,4.13,5.07,attribute,24519.2592593,8377.355324,104,37
volcano,volcán,noun,noun,585250400.0,943423200.0,2,1,gender_number_forms,False,7,6,4.75,3.76,object,6773.7314815,10919.25,103,89
volume,volumen,noun,noun,938127800.0,4718412000.0,1,1,no_conflicts,False,6,7,3.07,4.76,quantity,10857.9606481,54611.25,59,36
walk,caminar,verb,verb,251031500.0,647963200.0,13,13,verb_forms,False,4,7,4.07,5.08,motion,2905.4571759,7499.574074,13959,23776
wall,pared,noun,noun,608230500.0,9599608.0,3,3,gender_number_forms,False,4,5,4.86,5.04,artifact,7039.7048611,111.106574,296,1127
war,guerra,noun,noun,730086600.0,7408309000.0,1,1,no_conflicts,False,3,6,3.63,5.46,act,8450.0763889,85744.31713,76,34
watch,ver,verb,verb,1017739000.0,874621400.0,8,22,verb_forms,True,5,3,4.61,5.34,perception,11779.3865741,10122.93287,1097,18814
water,agua,noun,noun,5988492.0,67048240.0,2,1,gender_number_forms,False,5,4,5.0,5.52,substance,69.31125,776.021296,35463,30080
way,camino,noun,noun,957860700.0,39535140.0,2,1,gender_number_forms,True,3,6,2.34,6.01,attribute,11086.3506944,457.582639,151,7
way,manera,noun,noun,957860700.0,3591120000.0,2,3,gender_number_forms,True,3,6,2.34,6.01,attribute,11086.3506944,41563.888889,151,19
way,modo,noun,noun,957860700.0,1209072000.0,2,1,gender_number_forms,True,3,4,2.34,6.01,attribute,11086.3506944,13993.888889,151,77
weak,débil,adj,adj,2490204000.0,3014818000.0,1,1,no_conflicts,False,4,5,2.79,4.66,all,28821.8055556,34893.726852,86,35
wealth,riqueza,noun,noun,13134480.0,1715634000.0,1,1,no_conflicts,False,6,7,2.63,4.51,state,152.0194444,19856.875,76,29
weapon,arma,noun,noun,578003900.0,590961600.0,2,2,gender_number_forms,True,6,4,4.76,4.54,artifact,6689.8599537,6839.833333,284,181
wear,ropa,verb,noun,373948100.0,8788667.0,3,1,verb_forms,True,4,4,3.61,4.92,body,4328.1030093,101.720683,1035,5610
weather,tiempo,noun,noun,1643044000.0,1003980000.0,2,3,gender_number_forms,True,7,6,3.83,4.87,phenomenon,19016.712963,11620.138889,79,1453
wednesday,miércoles,noun,noun,25208500.0,658006400.0,2,1,gender_number_forms,False,9,9,3.14,4.59,time,291.7650463,7615.814815,1991,2291
week,semana,noun,noun,221619300.0,716127300.0,3,2,gender_number_forms,False,4,6,3.48,5.56,time,2565.0381944,8288.510417,2668,3628
well,bien,adv,adv,576978100.0,414384300.0,2,1,no_conflicts,True,4,4,3.33,6.03,all,6677.9872685,4796.114583,1642,2587
west,oeste,noun,noun,119423300.0,1251269000.0,2,1,gender_number_forms,False,4,5,3.44,5.29,location,1382.2141204,14482.280093,369,250
what,que,pron,conj,7804447.0,140116200.0,3,2,gender_number_forms,True,4,3,2.0,6.38,all,90.3292477,1621.715278,14319,8494
what,qué,pron,pron,7804447.0,41884790.0,3,1,gender_number_forms,True,4,3,2.0,6.38,all,90.3292477,484.777662,14319,15030
wheel,rueda,noun,noun,1095312000.0,1235598000.0,2,1,gender_number_forms,False,5,5,4.86,4.5,artifact,12677.2222222,14300.902778,257,292
when,cuándo,adv,adv,9204534.0,17806060.0,2,1,no_conflicts,True,4,6,1.6,6.37,all,106.5339583,1275.439815,10039,3447
when,cuando,adv,adv,9204534.0,110198000.0,2,1,no_conflicts,True,4,6,1.6,6.37,all,106.5339583,206.088657,10039,2592
where,donde,adv,adv,10698190.0,1226234000.0,2,1,no_conflicts,True,5,5,1.66,6.0,all,123.8216435,14192.523148,9084,465
where,dónde,adv,adv,10698190.0,91677990.0,2,1,no_conflicts,True,5,5,1.66,6.0,all,123.8216435,1061.087847,9084,9033
which,que,conj,conj,4671578.0,140116200.0,3,2,no_conflicts,True,5,3,1.54,6.3,all,54.0691898,1621.715278,11485,8494
which,qué,det,pron,4671578.0,41884790.0,3,1,gender_number_forms,True,5,3,1.54,6.3,all,54.0691898,484.777662,11485,15030
white,blanco,adj,adj,10535310.0,407875900.0,2,4,gender_number_forms,False,5,6,3.89,5.51,all,121.9364583,4720.78588,11593,25697
who,que,conj,conj,5725109.0,140116200.0,2,2,no_conflicts,True,3,3,1.74,6.34,group,66.2628356,1621.715278,9152,8494
who,qué,pron,pron,5725109.0,41884790.0,2,1,gender_number_forms,True,3,3,1.74,6.34,group,66.2628356,484.777662,9152,15030
whole,todo,adj,pron,200555600.0,561996400.0,1,6,gender_number_forms,True,5,4,3.25,5.46,all,2321.2453704,6504.587963,704,1090
whom,que,conj,conj,15692070.0,140116200.0,1,2,no_conflicts,True,4,3,1.93,4.85,all,181.6211806,1621.715278,270,8494
whom,qué,pron,pron,15692070.0,41884790.0,1,1,no_conflicts,True,4,3,1.93,4.85,all,181.6211806,484.777662,270,15030
will,se,verb,pron,4224521.0,12177990.0,3,1,verb_forms,False,4,2,2.64,6.45,communication,48.894919,140.948958,2532,1990
win,ganar,verb,verb,1211394000.0,1045612000.0,5,7,verb_forms,True,3,5,2.67,5.39,competition,14020.7638889,12101.990741,705,490
wind,viento,noun,noun,332344000.0,1701141000.0,2,1,gender_number_forms,False,4,6,3.93,4.84,phenomenon,3846.5740741,19689.131944,78,57
window,ventana,noun,noun,709442300.0,848009300.0,2,1,gender_number_forms,False,6,7,4.86,4.8,artifact,8211.1377315,9814.922454,759,1700
wine,vino,noun,noun,15955450.0,147133900.0,1,1,no_conflicts,False,4,4,4.79,4.74,food,184.6695602,1702.938657,18284,15469
winter,invierno,noun,noun,23558890.0,600006700.0,2,1,gender_number_forms,False,6,8,3.84,4.89,time,272.672338,6944.521991,1905,1413
wish,desear,verb,verb,449296300.0,351415000.0,4,3,verb_forms,False,4,6,1.77,5.18,emotion,5200.1886574,4067.303241,801,132
with,con,prep,prep,52361190.0,184257000.0,1,2,no_conflicts,False,4,3,2.0,6.85,all,606.0322917,2132.604167,8084,10999
without,sin,prep,prep,444423700.0,565420400.0,1,1,no_conflicts,False,7,3,2.15,5.69,all,5143.7928241,6544.217593,2445,3213
woman,mujer,noun,noun,6910332.0,11873020.0,2,2,gender_number_forms,False,5,5,4.46,5.35,person,79.9806944,137.419213,54410,41257
wood,bosque,noun,noun,629845200.0,591190300.0,2,1,gender_number_forms,True,4,6,4.85,4.78,substance,7289.875,6842.480324,116,62
wood,madera,noun,noun,629845200.0,580835200.0,2,1,gender_number_forms,True,4,6,4.85,4.78,substance,7289.875,6722.62963,116,80
word,palabra,noun,noun,610167700.0,322141400.0,3,3,gender_number_forms,True,4,7,3.56,5.26,communication,7062.1261574,3728.488426,581,7514
work,obra,noun,noun,299008700.0,1126453000.0,7,1,gender_number_forms,True,4,4,3.48,5.96,act,3460.7488426,13037.650463,4897,59
work,trabajo,noun,noun,299008700.0,1163473000.0,7,2,gender_number_forms,True,4,7,3.48,5.96,act,3460.7488426,13466.122685,4897,993
worker,trabajador,noun,noun,12995860.0,486551100.0,2,1,gender_number_forms,False,6,10,4.59,4.43,person,150.4150463,5631.378472,1601,317
world,mundo,noun,noun,642075200.0,1154732000.0,2,1,gender_number_forms,True,5,5,4.36,5.89,object,7431.4259259,13364.953704,168,105
world,universo,noun,noun,642075200.0,1498686000.0,2,1,gender_number_forms,True,5,8,4.36,5.89,object,7431.4259259,17345.902778,168,58
writer,autor,noun,noun,8958479.0,1193516000.0,2,1,gender_number_forms,True,6,5,4.32,4.69,person,103.6860995,13813.842593,1390,1108
writer,escritor,noun,noun,8958479.0,811371400.0,2,3,gender_number_forms,True,6,8,4.32,4.69,person,103.6860995,9390.872685,1390,988
yard,patio,noun,noun,377659700.0,642650500.0,2,1,gender_number_forms,True,4,5,4.82,4.57,quantity,4371.0613426,7438.084491,742,276
year,año,noun,noun,13404800.0,677697700.0,3,2,gender_number_forms,False,4,3,3.25,5.96,time,155.1481481,7843.72338,4011,4394
yellow,amarillo,adj,adj,11630430.0,538773700.0,1,4,gender_number_forms,False,6,8,4.3,4.69,all,134.6114583,6235.806713,9129,19818
yes,sí,adv,adv,27121490.0,336395200.0,1,3,no_conflicts,True,3,2,2.14,5.5,communication,313.9061343,3893.462963,14307,8229
yesterday,ayer,adv,adv,361038800.0,597033300.0,1,1,no_conflicts,False,9,4,3.0,4.91,all,4178.6898148,6910.107639,1682,3041
yet,pero,adv,conj,1688124000.0,449428000.0,1,1,no_conflicts,True,3,4,1.39,5.54,all,19538.4722222,5201.712963,377,4949
young,joven,adj,adj,121267000.0,640557300.0,2,2,gender_number_forms,True,5,5,3.16,5.43,all,1403.5532407,7413.857639,563,2166
youth,joven,noun,adj,53459770.0,640557300.0,2,2,gender_number_forms,True,5,5,3.28,4.75,person,618.747338,7413.857639,334,2166
youth,juventud,noun,noun,53459770.0,557255500.0,2,1,gender_number_forms,True,5,8,3.28,4.75,person,618.747338,6449.716435,334,1507
zone,zona,noun,noun,625457800.0,1054106000.0,2,1,gender_number_forms,True,4,4,3.07,4.72,location,7239.0949074,12200.300926,443,337

